Timestamp,Pack Voltage(V),Pack Current(A),SOC(%),MOSFET Temp(C),Highest Cell Voltage(V),Highest Cell Number,Lowest Cell Voltage(V),Lowest Cell Number,Highest Temperature(C),Highest Temp Sensor,Lowest Temperature(C),Lowest Temp Sensor,Balancing Cells,Errors
2026-05-19 10:15:59,22.2,0.0,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:16:04,22.2,0.3,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:16:09,22.2,0.0,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:16:15,22.2,0.0,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:16:20,22.2,0.0,49.8,,3.707,2,3.697,4,36,2,34,1,error,
2026-05-19 10:16:25,22.2,0.0,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:16:30,22.2,0.2,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:16:36,22.2,0.2,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:16:41,22.2,0.0,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:16:46,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:16:51,22.2,0.0,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:16:57,22.2,0.0,49.8,,3.708,2,3.697,1,36,2,34,1,error,
2026-05-19 10:17:02,22.2,0.3,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:17:07,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:17:12,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:17:18,22.3,0.0,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:17:23,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:17:28,22.2,0.3,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:17:34,22.2,0.3,49.8,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:17:39,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:17:44,22.2,0.0,49.8,,3.771,2,3.755,5,36,2,34,1,error,
2026-05-19 10:17:49,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:17:55,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:18:00,22.2,0.5,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:18:05,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:18:10,22.2,0.2,49.8,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:18:16,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:18:21,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:18:27,22.2,0.0,49.8,,3.748,6,3.698,4,36,2,34,1,error,
2026-05-19 10:18:34,22.2,0.3,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:18:40,22.2,0.3,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:18:47,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:18:54,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:19:00,22.2,0.2,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:19:07,22.2,0.0,49.8,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:19:14,22.2,0.0,49.8,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:19:21,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:19:28,22.2,0.0,49.8,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:19:34,22.2,0.4,49.8,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:19:41,22.2,0.0,49.8,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:19:47,22.2,0.0,49.8,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:19:54,22.5,0.0,49.8,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:19:59,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:20:04,22.2,0.4,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:20:10,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:20:15,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:20:20,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:20:25,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:20:31,22.2,0.3,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:20:36,22.2,0.3,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:20:41,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:20:47,22.2,0.2,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:20:52,22.4,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:20:57,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:02,22.2,0.3,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:08,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:13,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:18,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:23,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:28,22.2,0.2,49.7,,3.766,5,3.711,3,36,2,34,1,error,
2026-05-19 10:21:34,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:39,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:44,22.2,0.3,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:49,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:21:55,22.2,0.3,49.7,,3.77,2,3.701,4,36,2,34,1,error,
2026-05-19 10:22:00,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:22:05,22.2,0.2,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:22:10,22.5,0.3,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:22:15,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:22:21,22.2,0.5,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:22:26,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:22:31,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:22:36,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:22:42,22.2,0.0,49.7,,3.711,2,3.7,1,36,2,34,1,error,
2026-05-19 10:22:47,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:22:52,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:22:57,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:23:02,22.2,0.3,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:23:08,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:23:13,22.2,0.3,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:23:18,22.2,0.2,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:23:23,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:23:29,22.2,0.3,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:23:34,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:23:39,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:23:44,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:23:49,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:23:55,22.2,0.5,49.7,,3.713,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:00,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:05,22.2,0.2,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:10,22.2,0.2,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:15,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:21,22.2,0.3,49.7,,3.771,2,3.754,4,36,2,34,1,error,
2026-05-19 10:24:26,22.2,0.0,49.7,,3.711,2,3.7,1,36,2,34,1,error,
2026-05-19 10:24:31,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:36,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:42,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:47,22.2,0.2,49.7,,3.713,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:52,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:24:57,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:25:03,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:25:08,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:25:13,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:25:30,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:25:34,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:25:37,22.2,0.0,49.7,,3.711,2,3.701,4,36,2,34,1,error,
2026-05-19 10:25:41,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:25:44,22.2,0.0,49.7,,3.711,2,3.7,4,36,2,34,1,error,
2026-05-19 10:25:48,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:25:52,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:25:55,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:25:59,22.2,0.0,49.7,,3.71,2,3.7,1,36,2,34,1,error,
2026-05-19 10:26:02,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:06,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:09,22.2,0.0,49.7,,3.71,2,3.7,1,36,2,34,1,error,
2026-05-19 10:26:13,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:16,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:20,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:23,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:27,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:30,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:34,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:37,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:41,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:44,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:48,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:26:51,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:55,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:26:58,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:02,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:06,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:09,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:27:13,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:16,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:20,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:27:23,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:27:27,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:30,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:34,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:27:37,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:41,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:27:44,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:48,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:51,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:27:55,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:27:58,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:28:02,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:28:05,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:28:09,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:28:12,22.2,0.0,49.7,,3.708,2,3.7,4,36,2,34,1,error,
2026-05-19 10:28:16,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:28:19,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:28:23,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:28:26,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:28:30,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:28:33,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:28:37,22.2,0.0,49.7,,3.71,2,3.698,1,36,2,34,1,error,
2026-05-19 10:28:40,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:28:44,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:28:47,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:28:51,22.2,0.0,49.7,,3.71,2,3.7,4,36,2,34,1,error,
2026-05-19 10:28:54,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:28:58,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:02,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:05,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:09,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:12,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:16,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:19,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:23,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:26,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:30,22.2,0.0,49.7,,3.708,2,3.698,1,36,2,34,1,error,
2026-05-19 10:29:33,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:37,22.2,0.0,49.7,,3.71,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:40,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:44,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:47,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:51,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:54,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:29:58,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:01,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:05,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:08,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:12,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:15,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:19,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:22,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:26,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:29,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:33,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:36,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:40,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:43,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:47,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:51,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:54,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:30:57,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:01,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:05,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:08,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:12,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:15,22.2,0.0,49.7,,3.708,2,3.697,1,36,2,34,1,error,
2026-05-19 10:31:19,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:22,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:26,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:29,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:31:33,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:36,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:31:40,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:43,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:47,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:50,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:54,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:31:58,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:01,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:05,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:08,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:12,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:15,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:19,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:22,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:26,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:29,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:33,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:36,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:40,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:43,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:47,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:32:50,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:54,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:32:57,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:01,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
2026-05-19 10:33:04,22.2,0.0,49.7,,3.708,2,3.698,4,36,2,34,1,error,
2026-05-19 10:33:08,22.2,0.0,49.7,,3.708,2,3.697,4,36,2,34,1,error,
